pedido_id,cliente_id,fecha_pedido,fecha_entrega,estado,canal,metodo_pago,pais_envio,total_bruto,descuento_pct,total_neto,data_owner,clasificacion_dato
PED-000753,CLI-00124,2023-07-09,2023-07-12,entregado,marketplace,transferencia,Chile,618444.83,0.2,494755.86,ventas@retailtech.co,interno
PED-000754,CLI-00065,2023-04-13,2023-04-23,entregado,marketplace,transferencia,Perú,2345256.32,0.0,2345256.32,ventas@retailtech.co,interno
PED-000311,CLI-00022,2023-10-18,,enviado,marketplace,tarjeta_credito,Chile,1985626.57,0.0,1985626.57,ventas@retailtech.co,interno
PED-000756,CLI-00295,2024-04-24,2024-05-09,devuelto,mobile,efectivo,Ecuador,3436594.06,0.08,3161666.54,ventas@retailtech.co,interno
PED-000757,CLI-00204,2024-06-09,2024-06-11,entregado,marketplace,PSE,Chile,551124.43,0.0,551124.43,ventas@retailtech.co,interno
PED-000758,CLI-00279,2024-11-05,2024-11-10,entregado,mobile,credito_tienda,Ecuador,2941656.09,0.02,2882822.97,ventas@retailtech.co,interno
PED-000759,CLI-00209,2024-11-05,2024-11-14,devuelto,marketplace,tarjeta_credito,Colombia,2449746.25,0.0,2449746.25,ventas@retailtech.co,interno
PED-000760,CLI-00281,2023-06-12,,pendiente,tienda_fisica,PSE,Ecuador,2336781.88,0.0,2336781.88,ventas@retailtech.co,interno
PED-000761,CLI-00042,2023-04-18,2023-05-03,entregado,web,credito_tienda,Chile,1359690.03,0.22,1060558.22,ventas@retailtech.co,interno
PED-000762,CLI-00019,2023-03-16,,enviado,mobile,efectivo,Colombia,1325769.34,0.0,1325769.34,ventas@retailtech.co,interno
PED-000763,CLI-00259,2024-01-22,2024-01-25,entregado,tienda_fisica,PSE,México,719077.14,0.17,596834.03,ventas@retailtech.co,interno
PED-000764,CLI-00016,2024-03-20,2024-04-03,entregado,web,PSE,Colombia,2770264.66,0.0,2770264.66,ventas@retailtech.co,interno
PED-000765,CLI-00046,2023-01-06,,cancelado,tienda_fisica,PSE,Ecuador,1442895.11,0.0,1442895.11,ventas@retailtech.co,interno
PED-000766,CLI-00280,2024-10-19,2024-10-28,entregado,tienda_fisica,efectivo,Argentina,2917600.11,0.0,2917600.11,ventas@retailtech.co,interno
PED-000767,CLI-00051,2023-05-22,,cancelado,mobile,credito_tienda,Chile,2198510.68,0.13,1912704.29,ventas@retailtech.co,interno
PED-000768,CLI-00139,2024-05-25,,enviado,tienda_fisica,efectivo,Perú,2115176.31,0.0,2115176.31,ventas@retailtech.co,interno
PED-000769,CLI-00294,2023-03-11,2023-03-25,entregado,tienda_fisica,transferencia,Argentina,284850.5,0.29,202243.85,ventas@retailtech.co,interno
PED-000770,CLI-00019,2024-12-15,,enviado,web,efectivo,Perú,3280820.93,0.17,2723081.37,ventas@retailtech.co,interno
PED-000771,CLI-00040,2023-12-09,2023-12-24,entregado,mobile,transferencia,Colombia,1926128.53,0.04,1849083.39,ventas@retailtech.co,interno
PED-000772,CLI-00046,2024-07-31,,cancelado,marketplace,credito_tienda,Ecuador,2685370.42,0.21,2121442.63,ventas@retailtech.co,interno
PED-000773,CLI-00027,2023-03-24,2023-04-08,entregado,web,tarjeta_credito,Perú,3314437.35,0.0,3314437.35,ventas@retailtech.co,interno
PED-000774,CLI-00141,2024-10-27,2024-11-02,entregado,web,tarjeta_credito,Colombia,1079378.77,0.0,1079378.77,ventas@retailtech.co,interno
PED-000494,CLI-00034,2023-07-20,2023-07-29,entregado,marketplace,transferencia,Ecuador,2400492.86,0.11,2136438.65,ventas@retailtech.co,interno
PED-000776,CLI-00219,2024-12-19,,enviado,tienda_fisica,PSE,Chile,503752.24,0.0,503752.24,ventas@retailtech.co,interno
PED-000777,CLI-00030,2023-03-01,2023-03-05,entregado,web,PSE,Colombia,2070445.72,0.0,2070445.72,ventas@retailtech.co,interno
PED-000778,CLI-00152,2023-05-10,,enviado,tienda_fisica,PSE,Argentina,1007021.02,0.0,1007021.02,ventas@retailtech.co,interno
PED-000779,CLI-00213,2024-11-04,2024-11-06,entregado,mobile,transferencia,Ecuador,3285836.25,0.02,3220119.52,ventas@retailtech.co,interno
PED-000780,CLI-00164,2024-01-11,2024-01-24,entregado,tienda_fisica,credito_tienda,Argentina,3044674.03,0.0,3044674.03,ventas@retailtech.co,interno
PED-000781,CLI-00126,2023-12-21,,enviado,mobile,credito_tienda,México,2186004.44,0.21,1726943.51,ventas@retailtech.co,interno
PED-000782,CLI-00023,2024-07-20,2024-07-24,entregado,mobile,transferencia,Ecuador,2544064.88,0.0,2544064.88,ventas@retailtech.co,interno
PED-000783,CLI-00227,2023-04-27,2023-04-28,entregado,tienda_fisica,tarjeta_credito,Colombia,142302.74,0.0,142302.74,ventas@retailtech.co,interno
PED-000784,CLI-00029,2024-09-16,2024-09-23,entregado,mobile,PSE,Perú,3023135.52,0.0,3023135.52,ventas@retailtech.co,interno
PED-000785,CLI-00209,2024-03-17,,enviado,web,credito_tienda,Chile,2319898.54,0.0,2319898.54,ventas@retailtech.co,interno
PED-000786,CLI-00255,2023-09-26,2023-10-09,devuelto,marketplace,tarjeta_credito,Colombia,120024.36,0.06,112822.9,ventas@retailtech.co,interno
PED-000787,CLI-00161,2024-11-25,2024-11-30,entregado,mobile,transferencia,Perú,1635671.32,0.28,1177683.35,ventas@retailtech.co,interno
PED-000788,CLI-00154,2023-09-01,2023-09-04,entregado,tienda_fisica,efectivo,Argentina,2397030.59,0.08,2205268.14,ventas@retailtech.co,interno
PED-000789,CLI-00009,2024-09-22,2024-09-27,entregado,web,efectivo,Argentina,2315824.05,0.0,2315824.05,ventas@retailtech.co,interno
PED-000790,CLI-00276,2023-09-28,2023-10-12,entregado,web,efectivo,Perú,1632966.83,0.0,1632966.83,ventas@retailtech.co,interno
PED-000791,CLI-00191,2024-07-23,2024-07-27,entregado,web,transferencia,México,2039006.87,0.0,2039006.87,ventas@retailtech.co,interno
PED-000792,CLI-00033,2023-10-10,2023-10-15,entregado,mobile,tarjeta_credito,Ecuador,2215425.17,0.04,2126808.16,ventas@retailtech.co,interno
PED-000793,CLI-00141,2024-12-01,,pendiente,web,efectivo,Chile,1555073.36,0.0,1555073.36,ventas@retailtech.co,interno
PED-000794,CLI-00067,2023-12-28,,pendiente,web,credito_tienda,Perú,180447.41,0.0,180447.41,ventas@retailtech.co,interno
PED-000795,CLI-00243,2023-03-21,,enviado,web,transferencia,Chile,1157116.94,0.0,1157116.94,ventas@retailtech.co,interno
PED-000796,CLI-00222,2023-12-01,,enviado,marketplace,efectivo,Argentina,3413468.43,0.11,3037986.9,ventas@retailtech.co,interno
PED-000797,CLI-00017,2024-01-13,,pendiente,web,credito_tienda,México,3257822.09,0.0,3257822.09,ventas@retailtech.co,interno
PED-000798,CLI-00135,2024-06-07,,cancelado,marketplace,credito_tienda,Colombia,2747548.34,0.22,2143087.71,ventas@retailtech.co,interno
PED-000799,CLI-00139,2023-06-03,2023-06-10,entregado,marketplace,credito_tienda,Ecuador,3344248.24,0.19,2708841.07,ventas@retailtech.co,interno
PED-000800,CLI-00193,2024-06-24,,enviado,tienda_fisica,PSE,Argentina,2315712.21,0.18,1898884.01,ventas@retailtech.co,interno
PED-000801,CLI-00269,2023-09-07,2023-09-13,entregado,tienda_fisica,tarjeta_credito,Ecuador,2692560.86,0.0,2692560.86,ventas@retailtech.co,interno
PED-000802,CLI-00216,2024-02-24,2024-03-01,entregado,marketplace,credito_tienda,México,1972588.52,0.0,1972588.52,ventas@retailtech.co,interno
PED-000803,CLI-00152,2024-03-04,2024-03-08,entregado,marketplace,credito_tienda,Ecuador,2898074.11,0.0,2898074.11,ventas@retailtech.co,interno
PED-000804,CLI-00296,2023-09-24,,enviado,mobile,credito_tienda,Perú,434924.98,0.1,391432.48,ventas@retailtech.co,interno
PED-000805,CLI-00246,2023-07-22,2023-08-06,entregado,tienda_fisica,credito_tienda,Ecuador,1602890.28,0.0,1602890.28,ventas@retailtech.co,interno
PED-000806,CLI-00047,2023-04-14,2023-04-17,devuelto,mobile,credito_tienda,Argentina,108161.84,0.25,81121.38,ventas@retailtech.co,interno
PED-000807,CLI-00180,2024-03-08,,cancelado,web,efectivo,Chile,1423053.34,0.0,1423053.34,ventas@retailtech.co,interno
PED-000808,CLI-00264,2024-09-23,2024-09-25,entregado,marketplace,transferencia,Ecuador,2592150.77,0.01,2566229.26,ventas@retailtech.co,interno
PED-000809,CLI-00298,2023-10-24,,cancelado,web,PSE,Colombia,2573714.89,0.21,2033234.76,ventas@retailtech.co,interno
PED-000810,CLI-00171,2024-01-14,2024-01-25,entregado,web,PSE,Chile,1549089.97,0.11,1378690.07,ventas@retailtech.co,interno
PED-000811,CLI-00250,2023-02-19,2023-03-01,entregado,tienda_fisica,efectivo,Perú,1850047.91,0.0,1850047.91,ventas@retailtech.co,interno
PED-000812,CLI-00131,2023-07-02,2023-07-05,entregado,marketplace,credito_tienda,Chile,3309057.99,0.0,3309057.99,ventas@retailtech.co,interno
PED-000813,CLI-00168,2024-09-22,2024-09-28,entregado,marketplace,transferencia,México,1014648.57,0.0,1014648.57,ventas@retailtech.co,interno
PED-000814,CLI-00143,2023-10-23,,cancelado,tienda_fisica,PSE,Colombia,2131441.39,0.08,1960926.08,ventas@retailtech.co,interno
PED-000815,CLI-00120,2024-06-04,2024-06-17,entregado,web,transferencia,Colombia,2104410.6,0.0,2104410.6,ventas@retailtech.co,interno
PED-000816,CLI-00268,2023-10-16,2023-10-26,entregado,tienda_fisica,tarjeta_credito,Ecuador,1570765.75,0.0,1570765.75,ventas@retailtech.co,interno
PED-000817,CLI-00170,2023-05-03,2023-05-11,entregado,web,efectivo,Colombia,326851.81,0.15,277824.04,ventas@retailtech.co,interno
PED-000818,CLI-00268,2023-08-16,2023-08-28,entregado,web,efectivo,Colombia,569626.99,0.0,569626.99,ventas@retailtech.co,interno
PED-000819,CLI-00023,2024-12-23,2025-01-05,entregado,web,PSE,México,686635.4,0.0,686635.4,ventas@retailtech.co,interno
PED-000820,CLI-00114,2023-08-14,2023-08-25,entregado,marketplace,efectivo,México,1658651.05,0.0,1658651.05,ventas@retailtech.co,interno
PED-000069,CLI-00289,2023-04-01,,enviado,mobile,PSE,Colombia,2629324.77,0.26,1945700.33,ventas@retailtech.co,interno
PED-000822,CLI-00285,2023-09-27,2023-10-07,entregado,mobile,efectivo,México,2054048.87,0.0,2054048.87,ventas@retailtech.co,interno
PED-000823,CLI-00213,2024-11-15,,cancelado,marketplace,efectivo,Colombia,2793692.96,0.0,2793692.96,ventas@retailtech.co,interno
PED-000824,CLI-00275,2023-10-22,2023-10-29,entregado,tienda_fisica,tarjeta_credito,Chile,2326903.21,0.1,2094212.89,ventas@retailtech.co,interno
PED-000825,CLI-00241,2024-12-22,2024-12-25,entregado,mobile,tarjeta_credito,Chile,2821406.55,0.15,2398195.57,ventas@retailtech.co,interno
PED-000826,CLI-00193,2023-08-09,2023-08-24,entregado,marketplace,transferencia,Perú,1978844.15,0.12,1741382.85,ventas@retailtech.co,interno
PED-000827,CLI-00030,2023-09-24,2023-10-09,entregado,tienda_fisica,transferencia,Perú,1712131.24,0.0,1712131.24,ventas@retailtech.co,interno
PED-000828,CLI-00199,2023-06-20,2023-06-29,entregado,mobile,credito_tienda,Argentina,2197870.61,0.0,2197870.61,ventas@retailtech.co,interno
PED-000829,CLI-00042,2023-01-22,,pendiente,web,credito_tienda,México,2473938.56,0.03,2399720.4,ventas@retailtech.co,interno
PED-000830,CLI-00098,2023-07-23,2023-07-26,entregado,tienda_fisica,efectivo,Perú,2519426.25,0.12,2217095.1,ventas@retailtech.co,interno
PED-000831,CLI-00063,2023-09-12,2023-09-13,entregado,marketplace,transferencia,Colombia,94598.6,0.0,94598.6,ventas@retailtech.co,interno
PED-000832,CLI-00022,2023-11-05,,enviado,tienda_fisica,tarjeta_credito,Perú,2219655.37,0.0,2219655.37,ventas@retailtech.co,interno
PED-000833,CLI-00243,2023-05-15,2023-05-29,entregado,web,tarjeta_credito,Ecuador,320085.29,0.08,294478.47,ventas@retailtech.co,interno
PED-000834,CLI-00190,2024-09-11,,cancelado,tienda_fisica,transferencia,Argentina,2068980.38,0.03,2006910.97,ventas@retailtech.co,interno
PED-000835,CLI-00279,2023-11-06,2023-11-11,entregado,marketplace,efectivo,Perú,371385.29,0.0,371385.29,ventas@retailtech.co,interno
PED-000836,CLI-00297,2024-02-21,,enviado,mobile,transferencia,Colombia,1704639.58,0.0,1704639.58,ventas@retailtech.co,interno
PED-000837,CLI-00016,2024-02-08,2024-02-14,devuelto,marketplace,PSE,Perú,1596639.48,0.21,1261345.19,ventas@retailtech.co,interno
PED-000838,CLI-00059,2024-07-30,2024-08-01,entregado,mobile,PSE,Perú,2838640.73,0.1,2554776.66,ventas@retailtech.co,interno
PED-000839,CLI-00144,2023-03-27,2023-03-30,entregado,web,transferencia,Chile,2937294.63,0.0,2937294.63,ventas@retailtech.co,interno
PED-000840,CLI-00239,2023-12-12,2023-12-26,entregado,web,efectivo,Ecuador,1142014.36,0.0,1142014.36,ventas@retailtech.co,interno
PED-000841,CLI-00145,2024-07-29,2024-08-11,entregado,tienda_fisica,transferencia,Ecuador,1761858.75,0.0,1761858.75,ventas@retailtech.co,interno
PED-000842,CLI-00050,2024-07-22,2024-08-05,entregado,marketplace,PSE,Colombia,3226275.61,0.22,2516494.98,ventas@retailtech.co,interno
PED-000843,CLI-00024,2023-05-05,,enviado,marketplace,transferencia,México,1545664.38,0.0,1545664.38,ventas@retailtech.co,interno
PED-000844,CLI-00007,2024-06-21,2024-06-29,entregado,tienda_fisica,tarjeta_credito,Perú,3062897.29,0.0,3062897.29,ventas@retailtech.co,interno
PED-000845,CLI-00101,2024-11-23,2024-11-28,devuelto,mobile,efectivo,Argentina,2162474.19,0.0,2162474.19,ventas@retailtech.co,interno
PED-000846,CLI-00131,2024-09-20,2024-10-02,entregado,tienda_fisica,PSE,México,2125699.29,0.0,2125699.29,ventas@retailtech.co,interno
PED-000847,CLI-00004,2024-04-30,2024-05-01,entregado,tienda_fisica,PSE,México,647809.59,0.0,647809.59,ventas@retailtech.co,interno
PED-000848,CLI-00096,2024-07-04,2024-07-12,entregado,web,efectivo,Ecuador,237349.57,0.0,237349.57,ventas@retailtech.co,interno
PED-000849,CLI-00250,2023-08-20,2023-08-26,entregado,tienda_fisica,efectivo,Argentina,979167.64,0.28,705000.7,ventas@retailtech.co,interno
PED-000850,CLI-00094,2023-09-18,2023-09-27,entregado,web,PSE,Chile,2316302.31,0.0,2316302.31,ventas@retailtech.co,interno
PED-000851,CLI-00227,2024-07-31,,enviado,tienda_fisica,credito_tienda,Argentina,2794173.57,0.0,2794173.57,ventas@retailtech.co,interno
PED-000852,CLI-00135,2024-09-22,2024-10-03,entregado,web,credito_tienda,México,34280.98,0.06,32224.12,ventas@retailtech.co,interno
PED-000853,CLI-00299,2024-05-01,,enviado,marketplace,transferencia,Ecuador,3138437.86,0.1,2824594.07,ventas@retailtech.co,interno
PED-000854,CLI-00280,2023-11-06,2023-11-15,entregado,tienda_fisica,efectivo,Argentina,1391532.15,0.07,1294124.9,ventas@retailtech.co,interno
PED-000855,CLI-00170,2023-03-22,2023-04-06,entregado,mobile,transferencia,Argentina,602254.18,0.06,566118.93,ventas@retailtech.co,interno
PED-000856,CLI-00209,2024-12-12,2024-12-25,entregado,mobile,tarjeta_credito,Chile,442833.3,0.0,442833.3,ventas@retailtech.co,interno
PED-000857,CLI-00117,2024-11-17,,cancelado,marketplace,efectivo,México,1498670.81,0.0,1498670.81,ventas@retailtech.co,interno
PED-000318,CLI-00199,2023-01-11,2023-01-15,devuelto,web,efectivo,Chile,1852859.02,0.0,1852859.02,ventas@retailtech.co,interno
PED-000859,CLI-00234,2023-01-14,2023-01-24,entregado,web,efectivo,Chile,2274082.96,0.0,2274082.96,ventas@retailtech.co,interno
PED-000860,CLI-00268,2024-08-08,2024-08-22,entregado,marketplace,PSE,Perú,2520152.56,0.0,2520152.56,ventas@retailtech.co,interno
PED-000861,CLI-00094,2024-10-25,2024-11-07,entregado,mobile,PSE,Colombia,386008.31,0.0,386008.31,ventas@retailtech.co,interno
PED-000862,CLI-00170,2023-05-03,2023-05-04,entregado,mobile,credito_tienda,Ecuador,2494303.27,0.0,2494303.27,ventas@retailtech.co,interno
PED-000863,CLI-00218,2024-11-19,,pendiente,web,transferencia,Perú,2489848.61,0.09,2265762.24,ventas@retailtech.co,interno
PED-000864,CLI-00091,2024-11-16,,cancelado,tienda_fisica,tarjeta_credito,México,695466.28,0.0,695466.28,ventas@retailtech.co,interno
PED-000865,CLI-00003,2023-10-10,2023-10-20,entregado,tienda_fisica,efectivo,Argentina,1781493.76,0.0,1781493.76,ventas@retailtech.co,interno
PED-000866,CLI-00275,2023-12-16,2023-12-24,entregado,web,tarjeta_credito,Colombia,2444615.34,0.0,2444615.34,ventas@retailtech.co,interno
PED-000867,CLI-00103,2023-03-30,,enviado,web,PSE,Ecuador,2079241.14,0.0,2079241.14,ventas@retailtech.co,interno
PED-000868,CLI-00117,2023-03-25,2023-04-09,entregado,mobile,efectivo,Colombia,2934646.42,0.07,2729221.17,ventas@retailtech.co,interno
PED-000869,CLI-00115,2023-10-21,2023-10-24,entregado,tienda_fisica,PSE,México,1988513.85,0.0,1988513.85,ventas@retailtech.co,interno
PED-000870,CLI-00217,2023-09-23,2023-10-05,devuelto,tienda_fisica,credito_tienda,Perú,346131.9,0.0,346131.9,ventas@retailtech.co,interno
PED-000871,CLI-00131,2024-12-04,,cancelado,marketplace,efectivo,Ecuador,2925666.57,0.01,2896409.9,ventas@retailtech.co,interno
PED-000872,CLI-00165,2023-10-23,,cancelado,web,credito_tienda,México,2456297.05,0.0,2456297.05,ventas@retailtech.co,interno
PED-000873,CLI-00114,2024-04-23,2024-04-28,entregado,marketplace,PSE,Perú,425661.2,0.0,425661.2,ventas@retailtech.co,interno
PED-000874,CLI-00064,2024-01-17,2024-01-27,entregado,tienda_fisica,tarjeta_credito,México,2069657.97,0.0,2069657.97,ventas@retailtech.co,interno
PED-000875,CLI-00277,2023-12-09,2023-12-15,entregado,mobile,tarjeta_credito,Perú,3198192.16,0.03,3102246.4,ventas@retailtech.co,interno
PED-000876,CLI-00280,2024-04-12,,cancelado,mobile,efectivo,Ecuador,2438382.07,0.0,2438382.07,ventas@retailtech.co,interno
PED-000877,CLI-00297,2023-12-12,2023-12-20,entregado,web,transferencia,Perú,3398410.71,0.09,3092553.75,ventas@retailtech.co,interno
PED-000878,CLI-00183,2024-08-14,2024-08-21,entregado,mobile,credito_tienda,México,594990.23,0.0,594990.23,ventas@retailtech.co,interno
PED-000879,CLI-00086,2023-12-08,,enviado,tienda_fisica,transferencia,Perú,339135.31,0.02,332352.6,ventas@retailtech.co,interno
PED-000880,CLI-00112,2023-01-01,,enviado,mobile,PSE,Perú,622937.81,0.06,585561.54,ventas@retailtech.co,interno
PED-000881,CLI-00004,2023-09-08,,enviado,marketplace,PSE,Chile,1954835.1,0.0,1954835.1,ventas@retailtech.co,interno
PED-000882,CLI-00275,2024-07-17,,enviado,mobile,tarjeta_credito,Perú,3197094.83,0.21,2525704.92,ventas@retailtech.co,interno
PED-000883,CLI-00249,2023-05-17,,enviado,marketplace,credito_tienda,Colombia,1161713.64,0.0,1161713.64,ventas@retailtech.co,interno
PED-000884,CLI-00145,2024-11-16,2024-11-28,entregado,tienda_fisica,efectivo,Chile,3102418.75,0.01,3071394.56,ventas@retailtech.co,interno
PED-000885,CLI-00142,2023-01-02,2023-01-12,entregado,mobile,transferencia,México,1408678.14,0.0,1408678.14,ventas@retailtech.co,interno
PED-000886,CLI-00249,2023-11-06,,pendiente,mobile,efectivo,Chile,1205063.63,0.0,1205063.63,ventas@retailtech.co,interno
PED-000887,CLI-00234,2024-05-07,2024-05-08,entregado,web,transferencia,Colombia,3343684.32,0.0,3343684.32,ventas@retailtech.co,interno
PED-000888,CLI-00297,2023-04-14,2023-04-25,entregado,marketplace,transferencia,Colombia,67480.1,0.24,51284.88,ventas@retailtech.co,interno
PED-000889,CLI-00072,2024-11-17,2024-11-24,entregado,marketplace,credito_tienda,Chile,214426.73,0.0,214426.73,ventas@retailtech.co,interno
PED-000890,CLI-00249,2024-12-30,2025-01-05,entregado,marketplace,tarjeta_credito,México,413060.68,0.29,293273.08,ventas@retailtech.co,interno
PED-000891,CLI-00268,2024-12-25,,pendiente,marketplace,tarjeta_credito,Perú,711705.35,0.0,711705.35,ventas@retailtech.co,interno
PED-000892,CLI-00220,2023-05-05,2023-05-19,entregado,tienda_fisica,transferencia,Chile,1300686.82,0.0,1300686.82,ventas@retailtech.co,interno
PED-000893,CLI-00263,2023-01-25,2023-02-03,entregado,tienda_fisica,efectivo,Ecuador,1044007.91,0.0,1044007.91,ventas@retailtech.co,interno
PED-000894,CLI-00154,2023-04-25,,pendiente,mobile,tarjeta_credito,Argentina,152227.92,0.0,152227.92,ventas@retailtech.co,interno
PED-000895,CLI-00150,2023-05-29,,enviado,marketplace,tarjeta_credito,Colombia,979569.41,0.13,852225.39,ventas@retailtech.co,interno
PED-000896,CLI-00300,2023-02-09,2023-02-12,entregado,web,efectivo,Ecuador,2848355.76,0.22,2221717.49,ventas@retailtech.co,interno
PED-000897,CLI-00051,2024-03-08,2024-03-15,entregado,marketplace,tarjeta_credito,México,3327497.11,0.0,3327497.11,ventas@retailtech.co,interno
PED-000898,CLI-00033,2023-11-07,2023-11-17,entregado,tienda_fisica,credito_tienda,Perú,2993496.68,0.0,2993496.68,ventas@retailtech.co,interno
PED-000899,CLI-00235,2024-03-23,2024-03-28,entregado,mobile,efectivo,Chile,987066.99,0.23,760041.58,ventas@retailtech.co,interno
PED-000900,CLI-00164,2023-08-01,,pendiente,marketplace,credito_tienda,Ecuador,1464778.82,0.0,1464778.82,ventas@retailtech.co,interno
PED-000901,CLI-00177,2023-08-15,2023-08-19,entregado,marketplace,credito_tienda,Perú,1153015.7,0.0,1153015.7,ventas@retailtech.co,interno
PED-000349,CLI-00194,2023-12-03,2023-12-12,entregado,tienda_fisica,transferencia,México,3256307.62,0.0,3256307.62,ventas@retailtech.co,interno
PED-000903,CLI-00237,2024-05-25,2024-05-29,entregado,web,credito_tienda,Colombia,615796.6,0.0,615796.6,ventas@retailtech.co,interno
PED-000904,CLI-00185,2024-07-28,2024-08-03,entregado,tienda_fisica,efectivo,Perú,2624337.86,0.0,2624337.86,ventas@retailtech.co,interno
PED-000905,CLI-00015,2023-01-31,2023-02-03,entregado,tienda_fisica,credito_tienda,Ecuador,1246901.66,0.05,1184556.58,ventas@retailtech.co,interno
PED-000906,CLI-00060,2023-08-29,2023-09-05,entregado,marketplace,PSE,México,2134748.06,0.04,2049358.14,ventas@retailtech.co,interno
PED-000907,CLI-00236,2024-08-07,2024-08-12,devuelto,marketplace,efectivo,México,577933.38,0.0,577933.38,ventas@retailtech.co,interno
PED-000908,CLI-00193,2024-09-05,2024-09-10,entregado,marketplace,PSE,Perú,1287032.02,0.0,1287032.02,ventas@retailtech.co,interno
PED-000909,CLI-00177,2024-04-20,2024-04-25,entregado,web,credito_tienda,Chile,3235589.19,0.13,2814962.6,ventas@retailtech.co,interno
PED-000910,CLI-00246,2024-11-02,2024-11-05,entregado,marketplace,PSE,Ecuador,2041048.45,0.03,1979817.0,ventas@retailtech.co,interno
PED-000911,CLI-00240,2023-08-18,,pendiente,web,efectivo,Argentina,2179223.02,0.0,2179223.02,ventas@retailtech.co,interno
PED-000912,CLI-00230,2024-08-05,2024-08-16,entregado,mobile,PSE,Perú,341108.38,0.0,341108.38,ventas@retailtech.co,interno
PED-000913,CLI-00081,2023-09-03,2023-09-06,entregado,tienda_fisica,tarjeta_credito,Colombia,2501954.02,0.0,2501954.02,ventas@retailtech.co,interno
PED-000914,CLI-00107,2024-04-17,2024-04-25,entregado,marketplace,credito_tienda,Ecuador,2121290.23,0.0,2121290.23,ventas@retailtech.co,interno
PED-000915,CLI-00045,2024-09-10,,enviado,web,tarjeta_credito,Ecuador,3183353.22,0.26,2355681.38,ventas@retailtech.co,interno
PED-000916,CLI-00074,2024-06-16,2024-06-24,entregado,web,transferencia,Perú,1474386.4,0.02,1444898.67,ventas@retailtech.co,interno
PED-000917,CLI-00025,2023-03-03,,cancelado,tienda_fisica,transferencia,Ecuador,1409428.66,0.0,1409428.66,ventas@retailtech.co,interno
PED-000918,CLI-00162,2024-10-06,2024-10-17,devuelto,web,PSE,Chile,2761296.77,0.0,2761296.77,ventas@retailtech.co,interno
PED-000919,CLI-00047,2023-12-14,2023-12-17,entregado,marketplace,transferencia,México,755045.32,0.24,573834.44,ventas@retailtech.co,interno
PED-000920,CLI-00168,2023-12-17,2023-12-22,entregado,web,PSE,México,1590057.15,0.1,1431051.44,ventas@retailtech.co,interno
PED-000921,CLI-00097,2023-01-27,2023-01-31,entregado,tienda_fisica,transferencia,Ecuador,2505465.88,0.17,2079536.68,ventas@retailtech.co,interno
PED-000922,CLI-00227,2023-10-29,2023-11-01,entregado,tienda_fisica,PSE,Colombia,534178.34,0.21,422000.89,ventas@retailtech.co,interno
PED-000923,CLI-00298,2024-08-20,,cancelado,marketplace,transferencia,Argentina,2055215.84,0.0,2055215.84,ventas@retailtech.co,interno
PED-000924,CLI-00224,2023-12-19,,cancelado,marketplace,PSE,Argentina,1766306.13,0.18,1448371.03,ventas@retailtech.co,interno
PED-000925,CLI-00140,2024-05-10,2024-05-25,entregado,tienda_fisica,PSE,México,2348888.24,0.0,2348888.24,ventas@retailtech.co,interno
PED-000926,CLI-00271,2024-09-15,,enviado,web,credito_tienda,México,2283738.4,0.24,1735641.18,ventas@retailtech.co,interno
PED-000927,CLI-00297,2024-01-08,2024-01-19,entregado,web,efectivo,Argentina,2201747.05,0.0,2201747.05,ventas@retailtech.co,interno
PED-000928,CLI-00153,2024-07-04,2024-07-18,devuelto,mobile,efectivo,Ecuador,2797764.38,0.0,2797764.38,ventas@retailtech.co,interno
PED-000929,CLI-00164,2024-10-28,,enviado,tienda_fisica,tarjeta_credito,Ecuador,2517896.63,0.07,2341643.87,ventas@retailtech.co,interno
PED-000930,CLI-00150,2023-03-07,,enviado,marketplace,transferencia,Colombia,1077093.97,0.04,1034010.21,ventas@retailtech.co,interno
PED-000931,CLI-00281,2023-02-22,2023-02-28,entregado,mobile,tarjeta_credito,Argentina,1687089.18,0.02,1653347.4,ventas@retailtech.co,interno
PED-000932,CLI-00069,2024-09-04,2024-09-12,entregado,marketplace,PSE,Argentina,58368.61,0.0,58368.61,ventas@retailtech.co,interno
PED-000933,CLI-00166,2024-09-21,,cancelado,marketplace,PSE,Chile,899823.53,0.3,629876.47,ventas@retailtech.co,interno
PED-000934,CLI-00168,2024-06-10,2024-06-15,entregado,tienda_fisica,transferencia,Colombia,3038731.86,0.09,2765245.99,ventas@retailtech.co,interno
PED-000935,CLI-00291,2023-07-06,2023-07-14,devuelto,mobile,PSE,Colombia,3129451.02,0.0,3129451.02,ventas@retailtech.co,interno
PED-000936,CLI-00110,2024-11-20,2024-11-25,entregado,mobile,tarjeta_credito,México,3020553.87,0.0,3020553.87,ventas@retailtech.co,interno
PED-000937,CLI-00183,2024-05-28,2024-06-02,entregado,mobile,credito_tienda,Ecuador,1868138.33,0.0,1868138.33,ventas@retailtech.co,interno
PED-000938,CLI-00096,2023-06-10,,enviado,mobile,efectivo,Argentina,1401933.95,0.0,1401933.95,ventas@retailtech.co,interno
PED-000939,CLI-00279,2024-10-31,2024-11-10,devuelto,tienda_fisica,efectivo,México,961106.57,0.23,740052.06,ventas@retailtech.co,interno
PED-000940,CLI-00244,2023-12-29,2024-01-12,entregado,web,transferencia,Colombia,1502910.25,0.13,1307531.92,ventas@retailtech.co,interno
