item_id,pedido_id,producto_id,cantidad,precio_unitario,descuento_pct,subtotal,data_owner,clasificacion_dato
ITEM-0000263,PED-000073,PROD-0065,2,687150.69,0.0,1374301.38,ventas@retailtech.co,interno
ITEM-0000264,PED-000074,PROD-0070,1,366909.96,0.0,366909.96,ventas@retailtech.co,interno
ITEM-0000265,PED-000074,PROD-0062,3,621753.99,0.0,1865261.97,ventas@retailtech.co,interno
ITEM-0000266,PED-000074,PROD-0037,1,405887.25,0.0,405887.25,ventas@retailtech.co,interno
ITEM-0000267,PED-000074,PROD-0063,4,1479317.46,0.0,5917269.84,ventas@retailtech.co,interno
ITEM-0000268,PED-000074,PROD-0067,4,249950.21,0.0,999800.84,ventas@retailtech.co,interno
ITEM-0000269,PED-000075,PROD-0077,1,137905.41,0.0,137905.41,ventas@retailtech.co,interno
ITEM-0000270,PED-000076,PROD-0032,3,26062.48,0.0,78187.44,ventas@retailtech.co,interno
ITEM-0000271,PED-000076,PROD-0049,5,74716.05,0.0,373580.25,ventas@retailtech.co,interno
ITEM-0000272,PED-000076,PROD-0045,2,216718.86,0.0,433437.72,ventas@retailtech.co,interno
ITEM-0000273,PED-000077,PROD-0016,5,664360.12,0.0,3321800.6,ventas@retailtech.co,interno
ITEM-0000274,PED-000077,PROD-0031,3,741330.7,0.0,2223992.1,ventas@retailtech.co,interno
ITEM-0000275,PED-000077,PROD-0053,1,50909.74,0.0,50909.74,ventas@retailtech.co,interno
ITEM-0000276,PED-000077,PROD-0020,2,1093142.43,0.08,2011382.07,ventas@retailtech.co,interno
ITEM-0000277,PED-000077,PROD-0035,1,949353.73,0.0,949353.73,ventas@retailtech.co,interno
ITEM-0000278,PED-000078,PROD-0061,1,27982.94,0.0,27982.94,ventas@retailtech.co,interno
ITEM-0000279,PED-000079,PROD-0053,5,50909.74,0.0,254548.7,ventas@retailtech.co,interno
ITEM-0000280,PED-000079,PROD-0078,5,1629918.73,0.0,8149593.65,ventas@retailtech.co,interno
ITEM-0000281,PED-000080,PROD-0080,5,88962.1,0.0,444810.5,ventas@retailtech.co,interno
ITEM-0000282,PED-000081,PROD-0008,3,1116265.86,0.19,2712526.04,ventas@retailtech.co,interno
ITEM-0000283,PED-000082,PROD-0033,5,1029632.63,0.05,4890754.99,ventas@retailtech.co,interno
ITEM-0000284,PED-000082,PROD-0068,3,500101.76,0.13,1305265.59,ventas@retailtech.co,interno
ITEM-0000285,PED-000082,PROD-0016,5,664360.12,0.1,2989620.54,ventas@retailtech.co,interno
ITEM-0000286,PED-000082,PROD-0072,2,1025779.5,0.0,2051559.0,ventas@retailtech.co,interno
ITEM-0000287,PED-000083,PROD-0025,3,749253.67,0.0,2247761.01,ventas@retailtech.co,interno
ITEM-0000288,PED-000083,PROD-0068,1,500101.76,0.0,500101.76,ventas@retailtech.co,interno
ITEM-0000289,PED-000083,PROD-0009,4,36481.18,0.0,145924.72,ventas@retailtech.co,interno
ITEM-0000290,PED-000083,PROD-0052,3,937516.61,0.1,2531294.85,ventas@retailtech.co,interno
ITEM-0000291,PED-000084,PROD-0040,4,124948.73,0.03,484801.07,ventas@retailtech.co,interno
ITEM-0000292,PED-000084,PROD-0053,5,50909.74,0.0,254548.7,ventas@retailtech.co,interno
ITEM-0000293,PED-000084,PROD-0039,1,183213.03,0.0,183213.03,ventas@retailtech.co,interno
ITEM-0000294,PED-000084,PROD-0021,3,1207608.63,0.0,3622825.89,ventas@retailtech.co,interno
ITEM-0000295,PED-000084,PROD-0003,1,1522918.39,0.06,1431543.29,ventas@retailtech.co,interno
ITEM-0000296,PED-000084,PROD-0032,4,26062.48,0.0,104249.92,ventas@retailtech.co,interno
ITEM-0000297,PED-000085,PROD-0038,4,587262.46,0.14,2020182.86,ventas@retailtech.co,interno
ITEM-0000298,PED-000085,PROD-0006,3,1897679.9,0.0,5693039.7,ventas@retailtech.co,interno
ITEM-0000299,PED-000085,PROD-0024,2,766955.3,0.0,1533910.6,ventas@retailtech.co,interno
ITEM-0000300,PED-000086,PROD-0003,3,1522918.39,0.1,4111879.65,ventas@retailtech.co,interno
ITEM-0000301,PED-000086,PROD-0011,5,123753.11,0.0,618765.55,ventas@retailtech.co,interno
ITEM-0000302,PED-000086,PROD-0061,1,27982.94,0.15,23785.5,ventas@retailtech.co,interno
ITEM-0000303,PED-000086,PROD-0049,3,74716.05,0.0,224148.15,ventas@retailtech.co,interno
ITEM-0000304,PED-000086,PROD-0040,5,124948.73,0.0,624743.65,ventas@retailtech.co,interno
ITEM-0000305,PED-000086,PROD-0053,3,50909.74,0.0,152729.22,ventas@retailtech.co,interno
ITEM-0000306,PED-000087,PROD-0060,1,353421.97,0.0,353421.97,ventas@retailtech.co,interno
ITEM-0000307,PED-000087,PROD-0079,3,251749.6,0.0,755248.8,ventas@retailtech.co,interno
ITEM-0000308,PED-000088,PROD-0008,3,1116265.86,0.0,3348797.58,ventas@retailtech.co,interno
ITEM-0000309,PED-000088,PROD-0038,5,587262.46,0.0,2936312.3,ventas@retailtech.co,interno
ITEM-0000310,PED-000088,PROD-0031,3,741330.7,0.02,2179512.26,ventas@retailtech.co,interno
ITEM-0000311,PED-000088,PROD-0027,2,1055832.34,0.16,1773798.33,ventas@retailtech.co,interno
ITEM-0000312,PED-000088,PROD-0028,1,723894.86,0.0,723894.86,ventas@retailtech.co,interno
ITEM-0000313,PED-000088,PROD-0077,5,137905.41,0.0,689527.05,ventas@retailtech.co,interno
ITEM-0000314,PED-000089,PROD-0016,2,664360.12,0.0,1328720.24,ventas@retailtech.co,interno
ITEM-0000315,PED-000089,PROD-0070,1,366909.96,0.0,366909.96,ventas@retailtech.co,interno
ITEM-0000316,PED-000089,PROD-0007,2,155021.22,0.0,310042.44,ventas@retailtech.co,interno
ITEM-0000317,PED-000089,PROD-0078,2,1629918.73,0.0,3259837.46,ventas@retailtech.co,interno
ITEM-0000318,PED-000085,PROD-0029,1,348505.64,0.19,282289.57,ventas@retailtech.co,interno
ITEM-0000319,PED-000085,PROD-0006,5,1897679.9,0.1,8539559.55,ventas@retailtech.co,interno
ITEM-0000320,PED-000085,PROD-0053,3,50909.74,0.02,149674.64,ventas@retailtech.co,interno
ITEM-0000321,PED-000091,PROD-0053,2,50909.74,0.2,81455.58,ventas@retailtech.co,interno
ITEM-0000322,PED-000091,PROD-0071,1,636447.85,0.0,636447.85,ventas@retailtech.co,interno
ITEM-0000323,PED-000091,PROD-0068,3,500101.76,0.02,1470299.17,ventas@retailtech.co,interno
ITEM-0000324,PED-000091,PROD-0002,2,1236500.81,0.1,2225701.46,ventas@retailtech.co,interno
ITEM-0000325,PED-000091,PROD-0024,1,766955.3,0.0,766955.3,ventas@retailtech.co,interno
ITEM-0000326,PED-000092,PROD-0043,3,953349.99,0.12,2516843.97,ventas@retailtech.co,interno
ITEM-0000327,PED-000092,PROD-0061,4,27982.94,0.18,91784.04,ventas@retailtech.co,interno
ITEM-0000328,PED-000092,PROD-0064,2,39813.09,0.0,79626.18,ventas@retailtech.co,interno
ITEM-0000329,PED-000092,PROD-0034,5,1895895.97,0.03,9195095.45,ventas@retailtech.co,interno
ITEM-0000330,PED-000093,PROD-0010,3,181104.21,0.0,543312.63,ventas@retailtech.co,interno
ITEM-0000331,PED-000094,PROD-0068,5,500101.76,0.0,2500508.8,ventas@retailtech.co,interno
ITEM-0000332,PED-000095,PROD-0038,4,587262.46,0.0,2349049.84,ventas@retailtech.co,interno
ITEM-0000333,PED-000095,PROD-0029,1,348505.64,0.0,348505.64,ventas@retailtech.co,interno
ITEM-0000334,PED-000095,PROD-0030,4,140352.75,0.0,561411.0,ventas@retailtech.co,interno
ITEM-0000335,PED-000095,PROD-0051,2,665064.14,0.12,1170512.89,ventas@retailtech.co,interno
ITEM-0000336,PED-000095,PROD-0068,5,500101.76,0.0,2500508.8,ventas@retailtech.co,interno
ITEM-0000337,PED-000096,PROD-0058,3,528769.89,0.0,1586309.67,ventas@retailtech.co,interno
ITEM-0000338,PED-000096,PROD-0036,1,611787.17,0.0,611787.17,ventas@retailtech.co,interno
ITEM-0000339,PED-000097,PROD-0038,2,587262.46,0.0,1174524.92,ventas@retailtech.co,interno
ITEM-0000340,PED-000098,PROD-0006,2,1897679.9,0.0,3795359.8,ventas@retailtech.co,interno
ITEM-0000341,PED-000098,PROD-0047,4,1157752.12,0.0,4631008.48,ventas@retailtech.co,interno
ITEM-0000342,PED-000098,PROD-0003,1,1522918.39,0.0,1522918.39,ventas@retailtech.co,interno
ITEM-0000343,PED-000098,PROD-0044,1,78683.26,0.0,78683.26,ventas@retailtech.co,interno
ITEM-0000344,PED-000099,PROD-0055,1,1430288.26,0.17,1187139.26,ventas@retailtech.co,interno
ITEM-0000345,PED-000099,PROD-0003,1,1522918.39,0.0,1522918.39,ventas@retailtech.co,interno
ITEM-0000346,PED-000100,PROD-0047,4,1157752.12,0.02,4538388.31,ventas@retailtech.co,interno
ITEM-0000347,PED-000100,PROD-0050,1,183017.2,0.0,183017.2,ventas@retailtech.co,interno
ITEM-0000348,PED-000101,PROD-0059,2,248256.24,0.0,496512.48,ventas@retailtech.co,interno
ITEM-0000349,PED-000101,PROD-0010,3,181104.21,0.0,543312.63,ventas@retailtech.co,interno
ITEM-0000350,PED-000101,PROD-0042,4,44326.78,0.0,177307.12,ventas@retailtech.co,interno
ITEM-0000351,PED-000101,PROD-0028,2,723894.86,0.0,1447789.72,ventas@retailtech.co,interno
ITEM-0000352,PED-000101,PROD-0013,1,1240373.1,0.0,1240373.1,ventas@retailtech.co,interno
ITEM-0000353,PED-000101,PROD-0023,4,1434148.69,0.0,5736594.76,ventas@retailtech.co,interno
ITEM-0000354,PED-000102,PROD-0019,3,737798.67,0.01,2191262.05,ventas@retailtech.co,interno
ITEM-0000355,PED-000102,PROD-0080,2,88962.1,0.0,177924.2,ventas@retailtech.co,interno
ITEM-0000356,PED-000102,PROD-0027,5,1055832.34,0.0,5279161.7,ventas@retailtech.co,interno
ITEM-0000357,PED-000102,PROD-0068,5,500101.76,0.16,2100427.39,ventas@retailtech.co,interno
ITEM-0000358,PED-000102,PROD-0034,3,1895895.97,0.0,5687687.91,ventas@retailtech.co,interno
ITEM-0000359,PED-000103,PROD-0071,1,636447.85,0.0,636447.85,ventas@retailtech.co,interno
ITEM-0000360,PED-000103,PROD-0068,3,500101.76,0.0,1500305.28,ventas@retailtech.co,interno
ITEM-0000361,PED-000103,PROD-0018,1,432931.88,0.0,432931.88,ventas@retailtech.co,interno
ITEM-0000362,PED-000103,PROD-0053,3,50909.74,0.0,152729.22,ventas@retailtech.co,interno
ITEM-0000363,PED-000104,PROD-0003,5,1522918.39,0.16,6396257.24,ventas@retailtech.co,interno
ITEM-0000364,PED-000104,PROD-0078,3,1629918.73,0.0,4889756.19,ventas@retailtech.co,interno
ITEM-0000365,PED-000104,PROD-0007,1,155021.22,0.09,141069.31,ventas@retailtech.co,interno
ITEM-0000366,PED-000104,PROD-0065,3,687150.69,0.0,2061452.07,ventas@retailtech.co,interno
ITEM-0000367,PED-000104,PROD-0048,2,805546.08,0.0,1611092.16,ventas@retailtech.co,interno
ITEM-0000368,PED-000104,PROD-0073,5,421618.06,0.12,1855119.46,ventas@retailtech.co,interno
ITEM-0000369,PED-000105,PROD-0054,1,1063163.39,0.06,999373.59,ventas@retailtech.co,interno
ITEM-0000370,PED-000105,PROD-0074,5,229405.81,0.12,1009385.56,ventas@retailtech.co,interno
ITEM-0000371,PED-000105,PROD-0049,5,74716.05,0.0,373580.25,ventas@retailtech.co,interno
ITEM-0000372,PED-000105,PROD-0038,3,587262.46,0.0,1761787.38,ventas@retailtech.co,interno
ITEM-0000373,PED-000105,PROD-0071,3,636447.85,0.0,1909343.55,ventas@retailtech.co,interno
ITEM-0000374,PED-000105,PROD-0059,5,248256.24,0.11,1104740.27,ventas@retailtech.co,interno
ITEM-0000375,PED-000106,PROD-0023,1,1434148.69,0.0,1434148.69,ventas@retailtech.co,interno
ITEM-0000376,PED-000106,PROD-0025,2,749253.67,0.0,1498507.34,ventas@retailtech.co,interno
ITEM-0000377,PED-000107,PROD-0056,5,446760.97,0.0,2233804.85,ventas@retailtech.co,interno
ITEM-0000378,PED-000107,PROD-0052,1,937516.61,0.0,937516.61,ventas@retailtech.co,interno
ITEM-0000379,PED-000108,PROD-0003,4,1522918.39,0.19,4934255.58,ventas@retailtech.co,interno
ITEM-0000380,PED-000108,PROD-0072,1,1025779.5,0.0,1025779.5,ventas@retailtech.co,interno
ITEM-0000381,PED-000108,PROD-0061,2,27982.94,0.06,52607.93,ventas@retailtech.co,interno
ITEM-0000382,PED-000108,PROD-0020,2,1093142.43,0.0,2186284.86,ventas@retailtech.co,interno
ITEM-0000383,PED-000108,PROD-0051,2,665064.14,0.0,1330128.28,ventas@retailtech.co,interno
ITEM-0000384,PED-000108,PROD-0016,5,664360.12,0.13,2889966.52,ventas@retailtech.co,interno
ITEM-0000385,PED-000109,PROD-0018,3,432931.88,0.18,1065012.42,ventas@retailtech.co,interno
ITEM-0000386,PED-000109,PROD-0072,1,1025779.5,0.18,841139.19,ventas@retailtech.co,interno
ITEM-0000387,PED-000109,PROD-0003,5,1522918.39,0.0,7614591.95,ventas@retailtech.co,interno
ITEM-0000388,PED-000109,PROD-0037,3,405887.25,0.0,1217661.75,ventas@retailtech.co,interno
ITEM-0000389,PED-000109,PROD-0001,2,742852.47,0.0,1485704.94,ventas@retailtech.co,interno
ITEM-0000390,PED-000110,PROD-0070,3,366909.96,0.0,1100729.88,ventas@retailtech.co,interno
ITEM-0000391,PED-000110,PROD-0019,5,737798.67,0.0,3688993.35,ventas@retailtech.co,interno
ITEM-0000392,PED-000110,PROD-0056,4,446760.97,0.0,1787043.88,ventas@retailtech.co,interno
ITEM-0000393,PED-000111,PROD-0010,1,181104.21,0.0,181104.21,ventas@retailtech.co,interno
ITEM-0000394,PED-000111,PROD-0028,2,723894.86,0.16,1216143.36,ventas@retailtech.co,interno
ITEM-0000395,PED-000111,PROD-0002,3,1236500.81,0.0,3709502.43,ventas@retailtech.co,interno
ITEM-0000396,PED-000111,PROD-0072,1,1025779.5,0.0,1025779.5,ventas@retailtech.co,interno
ITEM-0000397,PED-000111,PROD-0062,2,621753.99,0.08,1144027.34,ventas@retailtech.co,interno
ITEM-0000398,PED-000111,PROD-0055,2,1430288.26,0.0,2860576.52,ventas@retailtech.co,interno
ITEM-0000399,PED-000112,PROD-0066,1,85285.86,0.03,82727.28,ventas@retailtech.co,interno
ITEM-0000400,PED-000112,PROD-0035,2,949353.73,0.0,1898707.46,ventas@retailtech.co,interno
ITEM-0000401,PED-000112,PROD-0006,5,1897679.9,0.0,9488399.5,ventas@retailtech.co,interno
ITEM-0000402,PED-000113,PROD-0050,4,183017.2,0.0,732068.8,ventas@retailtech.co,interno
ITEM-0000403,PED-000113,PROD-0009,1,36481.18,0.0,36481.18,ventas@retailtech.co,interno
ITEM-0000404,PED-000113,PROD-0008,2,1116265.86,0.07,2076254.5,ventas@retailtech.co,interno
ITEM-0000405,PED-000113,PROD-0015,1,951784.59,0.0,951784.59,ventas@retailtech.co,interno
ITEM-0000406,PED-000114,PROD-0049,5,74716.05,0.0,373580.25,ventas@retailtech.co,interno
ITEM-0000407,PED-000115,PROD-0036,4,611787.17,0.0,2447148.68,ventas@retailtech.co,interno
ITEM-0000408,PED-000115,PROD-0011,2,123753.11,0.1,222755.6,ventas@retailtech.co,interno
ITEM-0000409,PED-000115,PROD-0038,5,587262.46,0.13,2554591.7,ventas@retailtech.co,interno
ITEM-0000410,PED-000115,PROD-0010,2,181104.21,0.0,362208.42,ventas@retailtech.co,interno
ITEM-0000411,PED-000115,PROD-0042,3,44326.78,0.0,132980.34,ventas@retailtech.co,interno
ITEM-0000412,PED-000115,PROD-0007,3,155021.22,0.0,465063.66,ventas@retailtech.co,interno
ITEM-0000413,PED-000116,PROD-0057,2,1097866.23,0.0,2195732.46,ventas@retailtech.co,interno
ITEM-0000414,PED-000116,PROD-0077,4,137905.41,0.15,468878.39,ventas@retailtech.co,interno
ITEM-0000415,PED-000116,PROD-0037,4,405887.25,0.0,1623549.0,ventas@retailtech.co,interno
ITEM-0000416,PED-000116,PROD-0051,5,665064.14,0.0,3325320.7,ventas@retailtech.co,interno
ITEM-0000417,PED-000027,PROD-0072,1,1025779.5,0.1,923201.55,ventas@retailtech.co,interno
ITEM-0000418,PED-000118,PROD-0061,3,27982.94,0.0,83948.82,ventas@retailtech.co,interno
ITEM-0000419,PED-000118,PROD-0050,5,183017.2,0.0,915086.0,ventas@retailtech.co,interno
ITEM-0000420,PED-000118,PROD-0007,3,155021.22,0.0,465063.66,ventas@retailtech.co,interno
ITEM-0000421,PED-000118,PROD-0021,2,1207608.63,0.0,2415217.26,ventas@retailtech.co,interno
ITEM-0000422,PED-000118,PROD-0073,4,421618.06,0.0,1686472.24,ventas@retailtech.co,interno
ITEM-0000423,PED-000118,PROD-0009,2,36481.18,0.06,68584.62,ventas@retailtech.co,interno
ITEM-0000424,PED-000119,PROD-0022,5,550441.19,0.09,2504507.41,ventas@retailtech.co,interno
ITEM-0000425,PED-000119,PROD-0026,2,354497.85,0.18,581376.47,ventas@retailtech.co,interno
ITEM-0000426,PED-000119,PROD-0045,2,216718.86,0.0,433437.72,ventas@retailtech.co,interno
ITEM-0000427,PED-000119,PROD-0052,1,937516.61,0.0,937516.61,ventas@retailtech.co,interno
ITEM-0000428,PED-000119,PROD-0014,1,1311821.55,0.0,1311821.55,ventas@retailtech.co,interno
ITEM-0000429,PED-000119,PROD-0060,2,353421.97,0.05,671501.74,ventas@retailtech.co,interno
ITEM-0000430,PED-000120,PROD-0041,5,1761329.31,0.08,8102114.83,ventas@retailtech.co,interno
ITEM-0000431,PED-000120,PROD-0017,2,623582.81,0.0,1247165.62,ventas@retailtech.co,interno
ITEM-0000432,PED-000120,PROD-0060,1,353421.97,0.11,314545.55,ventas@retailtech.co,interno
ITEM-0000433,PED-000120,PROD-0064,3,39813.09,0.0,119439.27,ventas@retailtech.co,interno
ITEM-0000434,PED-000120,PROD-0070,1,366909.96,0.03,355902.66,ventas@retailtech.co,interno
ITEM-0000435,PED-000121,PROD-0042,5,44326.78,0.0,221633.9,ventas@retailtech.co,interno
ITEM-0000436,PED-000121,PROD-0007,1,155021.22,0.0,155021.22,ventas@retailtech.co,interno
ITEM-0000437,PED-000121,PROD-0019,3,737798.67,0.05,2102726.21,ventas@retailtech.co,interno
ITEM-0000438,PED-000121,PROD-0051,2,665064.14,0.0,1330128.28,ventas@retailtech.co,interno
ITEM-0000439,PED-000121,PROD-0038,1,587262.46,0.0,587262.46,ventas@retailtech.co,interno
ITEM-0000440,PED-000122,PROD-0014,2,1311821.55,0.02,2571170.24,ventas@retailtech.co,interno
ITEM-0000441,PED-000122,PROD-0019,2,737798.67,0.0,1475597.34,ventas@retailtech.co,interno
ITEM-0000442,PED-000122,PROD-0060,4,353421.97,0.12,1244045.33,ventas@retailtech.co,interno
ITEM-0000443,PED-000122,PROD-0064,2,39813.09,0.0,79626.18,ventas@retailtech.co,interno
ITEM-0000444,PED-000122,PROD-0066,2,85285.86,0.0,170571.72,ventas@retailtech.co,interno
ITEM-0000445,PED-000123,PROD-0022,4,550441.19,0.14,1893517.69,ventas@retailtech.co,interno
ITEM-0000446,PED-000123,PROD-0074,4,229405.81,0.0,917623.24,ventas@retailtech.co,interno
ITEM-0000447,PED-000123,PROD-0070,4,366909.96,0.05,1394257.85,ventas@retailtech.co,interno
ITEM-0000448,PED-000123,PROD-0044,5,78683.26,0.0,393416.3,ventas@retailtech.co,interno
ITEM-0000449,PED-000124,PROD-0066,2,85285.86,0.0,170571.72,ventas@retailtech.co,interno
ITEM-0000450,PED-000125,PROD-0053,2,50909.74,0.0,101819.48,ventas@retailtech.co,interno
ITEM-0000451,PED-000125,PROD-0004,4,540175.49,0.0,2160701.96,ventas@retailtech.co,interno
ITEM-0000452,PED-000125,PROD-0044,5,78683.26,0.0,393416.3,ventas@retailtech.co,interno
ITEM-0000453,PED-000126,PROD-0055,4,1430288.26,0.1,5149037.74,ventas@retailtech.co,interno
ITEM-0000454,PED-000126,PROD-0052,4,937516.61,0.0,3750066.44,ventas@retailtech.co,interno
ITEM-0000455,PED-000126,PROD-0016,2,664360.12,0.0,1328720.24,ventas@retailtech.co,interno
ITEM-0000456,PED-000126,PROD-0059,1,248256.24,0.0,248256.24,ventas@retailtech.co,interno
ITEM-0000457,PED-000126,PROD-0062,2,621753.99,0.0,1243507.98,ventas@retailtech.co,interno
ITEM-0000458,PED-000126,PROD-0008,2,1116265.86,0.0,2232531.72,ventas@retailtech.co,interno
ITEM-0000459,PED-000127,PROD-0045,1,216718.86,0.11,192879.79,ventas@retailtech.co,interno
ITEM-0000460,PED-000127,PROD-0042,4,44326.78,0.14,152484.12,ventas@retailtech.co,interno
ITEM-0000461,PED-000127,PROD-0021,4,1207608.63,0.0,4830434.52,ventas@retailtech.co,interno
ITEM-0000462,PED-000127,PROD-0012,1,881691.78,0.0,881691.78,ventas@retailtech.co,interno
ITEM-0000463,PED-000127,PROD-0051,2,665064.14,0.0,1330128.28,ventas@retailtech.co,interno
ITEM-0000464,PED-000127,PROD-0047,5,1157752.12,0.0,5788760.6,ventas@retailtech.co,interno
ITEM-0000465,PED-000128,PROD-0051,5,665064.14,0.0,3325320.7,ventas@retailtech.co,interno
ITEM-0000466,PED-000128,PROD-0059,3,248256.24,0.0,744768.72,ventas@retailtech.co,interno
ITEM-0000467,PED-000128,PROD-0077,5,137905.41,0.0,689527.05,ventas@retailtech.co,interno
ITEM-0000468,PED-000128,PROD-0006,3,1897679.9,0.17,4725222.95,ventas@retailtech.co,interno
ITEM-0000469,PED-000128,PROD-0072,2,1025779.5,0.0,2051559.0,ventas@retailtech.co,interno
ITEM-0000470,PED-000129,PROD-0043,1,953349.99,0.14,819880.99,ventas@retailtech.co,interno
ITEM-0000471,PED-000130,PROD-0070,5,366909.96,0.05,1742822.31,ventas@retailtech.co,interno
ITEM-0000472,PED-000130,PROD-0056,3,446760.97,0.0,1340282.91,ventas@retailtech.co,interno
ITEM-0000473,PED-000131,PROD-0078,5,1629918.73,0.0,8149593.65,ventas@retailtech.co,interno
ITEM-0000474,PED-000131,PROD-0044,1,78683.26,0.0,78683.26,ventas@retailtech.co,interno
ITEM-0000475,PED-000131,PROD-0079,3,251749.6,0.0,755248.8,ventas@retailtech.co,interno
ITEM-0000476,PED-000132,PROD-0070,3,366909.96,0.05,1045693.39,ventas@retailtech.co,interno
ITEM-0000477,PED-000132,PROD-0065,5,687150.69,0.0,3435753.45,ventas@retailtech.co,interno
ITEM-0000478,PED-000132,PROD-0059,4,248256.24,0.0,993024.96,ventas@retailtech.co,interno
ITEM-0000479,PED-000132,PROD-0005,5,1154567.08,0.13,5022366.8,ventas@retailtech.co,interno
ITEM-0000480,PED-000132,PROD-0057,1,1097866.23,0.09,999058.27,ventas@retailtech.co,interno
ITEM-0000481,PED-000132,PROD-0012,4,881691.78,0.19,2856681.37,ventas@retailtech.co,interno
ITEM-0000482,PED-000133,PROD-0060,4,353421.97,0.0,1413687.88,ventas@retailtech.co,interno
ITEM-0000483,PED-000134,PROD-0050,5,183017.2,0.1,823577.4,ventas@retailtech.co,interno
ITEM-0000484,PED-000134,PROD-0070,2,366909.96,0.03,711805.32,ventas@retailtech.co,interno
ITEM-0000485,PED-000134,PROD-0020,5,1093142.43,0.0,5465712.15,ventas@retailtech.co,interno
ITEM-0000486,PED-000134,PROD-0080,4,88962.1,0.01,352289.92,ventas@retailtech.co,interno
ITEM-0000487,PED-000135,PROD-0069,2,518625.17,0.0,1037250.34,ventas@retailtech.co,interno
ITEM-0000488,PED-000135,PROD-0041,3,1761329.31,0.13,4597069.5,ventas@retailtech.co,interno
ITEM-0000489,PED-000135,PROD-0068,3,500101.76,0.08,1380280.86,ventas@retailtech.co,interno
ITEM-0000490,PED-000135,PROD-0001,5,742852.47,0.0,3714262.35,ventas@retailtech.co,interno
ITEM-0000491,PED-000135,PROD-0052,4,937516.61,0.0,3750066.44,ventas@retailtech.co,interno
ITEM-0000492,PED-000135,PROD-0024,1,766955.3,0.0,766955.3,ventas@retailtech.co,interno
ITEM-0000493,PED-000136,PROD-0036,2,611787.17,0.07,1137924.14,ventas@retailtech.co,interno
ITEM-0000494,PED-000136,PROD-0070,3,366909.96,0.0,1100729.88,ventas@retailtech.co,interno
ITEM-0000495,PED-000137,PROD-0068,4,500101.76,0.0,2000407.04,ventas@retailtech.co,interno
ITEM-0000496,PED-000137,PROD-0051,2,665064.14,0.0,1330128.28,ventas@retailtech.co,interno
ITEM-0000497,PED-000138,PROD-0038,5,587262.46,0.16,2466502.33,ventas@retailtech.co,interno
ITEM-0000498,PED-000138,PROD-0024,2,766955.3,0.04,1472554.18,ventas@retailtech.co,interno
ITEM-0000499,PED-000138,PROD-0032,5,26062.48,0.07,121190.53,ventas@retailtech.co,interno
ITEM-0000500,PED-000138,PROD-0018,2,432931.88,0.0,865863.76,ventas@retailtech.co,interno
ITEM-0000501,PED-000138,PROD-0069,3,518625.17,0.0,1555875.51,ventas@retailtech.co,interno
ITEM-0000502,PED-000139,PROD-0062,4,621753.99,0.0,2487015.96,ventas@retailtech.co,interno
