evento_id,cliente_id,session_id,tipo_evento,timestamp,producto_id,dispositivo,pais,duracion_seg,data_owner,clasificacion_dato
EVT-0000217,,SES-00000886,add_to_cart,2024-12-28 11:30:04,PROD-0080,tablet,Colombia,560.0,analytics@retailtech.co,público
EVT-0000218,,SES-00001573,purchase,2024-03-01 02:11:31,PROD-0015,desktop,Colombia,89.0,analytics@retailtech.co,público
EVT-0000219,,SES-00000189,page_view,2024-12-13 22:13:32,,mobile,Colombia,36.0,analytics@retailtech.co,público
EVT-0000220,,SES-00001457,add_to_cart,2023-06-16 19:33:38,PROD-0068,desktop,Colombia,310.0,analytics@retailtech.co,público
EVT-0000221,CLI-00056,SES-00000074,add_to_cart,2024-01-05 05:12:07,PROD-0076,tablet,Colombia,197.0,analytics@retailtech.co,público
EVT-0000222,CLI-00106,SES-00001965,page_view,2023-11-25 12:35:46,,desktop,Colombia,409.0,analytics@retailtech.co,público
EVT-0000223,CLI-00036,SES-00000024,remove_from_cart,2024-05-15 01:19:59,PROD-0011,tablet,Colombia,577.0,analytics@retailtech.co,público
EVT-0000224,CLI-00246,SES-00000658,page_view,2023-04-05 19:07:56,,desktop,Colombia,163.0,analytics@retailtech.co,público
EVT-0000225,,SES-00000057,search,2023-01-24 07:17:51,,mobile,Colombia,487.0,analytics@retailtech.co,público
EVT-0000226,CLI-00233,SES-00001441,search,2024-02-05 11:03:52,,desktop,Colombia,471.0,analytics@retailtech.co,público
EVT-0000227,CLI-00107,SES-00000054,page_view,2023-06-05 07:04:52,,desktop,México,516.0,analytics@retailtech.co,público
EVT-0000228,CLI-00029,SES-00001821,search,2023-03-20 02:41:54,,tablet,Chile,32.0,analytics@retailtech.co,público
EVT-0000229,CLI-00106,SES-00000818,page_view,2023-07-12 18:39:24,,mobile,Colombia,288.0,analytics@retailtech.co,público
EVT-0000230,CLI-00204,SES-00001764,add_to_cart,2024-02-17 19:55:53,PROD-0032,tablet,Colombia,224.0,analytics@retailtech.co,público
EVT-0000231,CLI-00163,SES-00001601,add_to_cart,2024-12-07 14:03:01,PROD-0002,desktop,Colombia,68.0,analytics@retailtech.co,público
EVT-0000232,CLI-00128,SES-00000611,page_view,2023-10-08 20:03:35,,desktop,Perú,416.0,analytics@retailtech.co,público
EVT-0000233,,SES-00001421,purchase,2023-12-12 17:49:31,PROD-0070,tablet,Colombia,176.0,analytics@retailtech.co,público
EVT-0000234,CLI-00296,SES-00000292,search,2023-09-07 14:21:38,,tablet,Perú,555.0,analytics@retailtech.co,público
EVT-0000235,CLI-00173,SES-00000730,checkout,2024-12-10 04:43:23,,mobile,Ecuador,118.0,analytics@retailtech.co,público
EVT-0000236,CLI-00160,SES-00001594,add_to_cart,2024-08-12 13:50:01,PROD-0022,desktop,Colombia,212.0,analytics@retailtech.co,público
EVT-0000238,CLI-00266,SES-00000863,search,2024-12-12 07:26:16,,mobile,Colombia,273.0,analytics@retailtech.co,público
EVT-0000239,CLI-00067,SES-00000467,page_view,2023-04-11 12:14:31,,desktop,Colombia,173.0,analytics@retailtech.co,público
EVT-0000240,,SES-00001052,page_view,2024-08-11 14:30:25,,mobile,Colombia,276.0,analytics@retailtech.co,público
EVT-0000241,,SES-00000639,page_view,2023-09-17 02:23:28,,tablet,Colombia,71.0,analytics@retailtech.co,público
EVT-0000242,,SES-00001879,search,2023-03-16 13:34:24,,desktop,Perú,78.0,analytics@retailtech.co,público
EVT-0000243,CLI-00012,SES-00000700,checkout,2023-04-02 16:38:10,,mobile,México,360.0,analytics@retailtech.co,público
EVT-0000244,CLI-00127,SES-00001543,search,2023-09-22 05:47:25,,mobile,Argentina,238.0,analytics@retailtech.co,público
EVT-0000245,CLI-00102,SES-00001637,page_view,2024-05-26 14:05:17,,tablet,Colombia,288.0,analytics@retailtech.co,público
EVT-0000246,CLI-00218,SES-00000473,page_view,2023-12-13 18:22:43,,desktop,Perú,424.0,analytics@retailtech.co,público
EVT-0000247,CLI-00113,SES-00001639,remove_from_cart,2024-10-20 04:09:31,PROD-0049,tablet,Colombia,129.0,analytics@retailtech.co,público
EVT-0000248,CLI-00228,SES-00001645,checkout,2024-12-08 03:41:54,,desktop,Colombia,548.0,analytics@retailtech.co,público
EVT-0000250,CLI-00185,SES-00000233,page_view,2024-09-11 18:05:26,,desktop,Colombia,266.0,analytics@retailtech.co,público
EVT-0000251,CLI-00129,SES-00001786,add_to_cart,2023-01-20 07:17:52,PROD-0025,tablet,Ecuador,35.0,analytics@retailtech.co,público
EVT-0000252,CLI-00293,SES-00001354,search,2023-01-16 22:26:11,,tablet,Colombia,313.0,analytics@retailtech.co,público
EVT-0000253,,SES-00000877,checkout,2023-07-05 19:22:16,,tablet,Colombia,87.0,analytics@retailtech.co,público
EVT-0000255,CLI-00035,SES-00000420,add_to_cart,2023-01-13 03:26:59,PROD-0058,mobile,Colombia,292.0,analytics@retailtech.co,público
EVT-0000256,,SES-00001458,add_to_cart,2024-12-14 10:37:11,PROD-0053,desktop,Colombia,433.0,analytics@retailtech.co,público
EVT-0000257,CLI-00047,SES-00000109,add_to_cart,2023-10-13 23:32:38,PROD-0006,desktop,Colombia,106.0,analytics@retailtech.co,público
EVT-0000258,,SES-00000830,add_to_cart,2023-05-09 21:45:39,PROD-0058,desktop,México,278.0,analytics@retailtech.co,público
EVT-0000259,,SES-00000356,remove_from_cart,2024-08-02 09:35:18,PROD-0037,tablet,México,252.0,analytics@retailtech.co,público
EVT-0000260,,SES-00000414,remove_from_cart,2023-11-17 22:22:49,PROD-0070,tablet,Colombia,548.0,analytics@retailtech.co,público
EVT-0000261,CLI-00252,SES-00000256,add_to_cart,2024-04-28 22:22:55,PROD-0072,tablet,Colombia,425.0,analytics@retailtech.co,público
EVT-0000262,CLI-00242,SES-00000170,page_view,2023-11-30 12:17:40,,mobile,Colombia,67.0,analytics@retailtech.co,público
EVT-0000263,CLI-00143,SES-00001478,page_view,2024-06-21 14:02:43,,desktop,Colombia,119.0,analytics@retailtech.co,público
EVT-0000264,CLI-00132,SES-00001460,page_view,2024-03-02 03:04:19,,tablet,Colombia,597.0,analytics@retailtech.co,público
EVT-0000265,CLI-00186,SES-00001499,purchase,2024-05-31 07:03:48,PROD-0023,mobile,Perú,529.0,analytics@retailtech.co,público
EVT-0000266,CLI-00095,SES-00001478,page_view,2024-07-13 20:48:21,,tablet,Colombia,508.0,analytics@retailtech.co,público
EVT-0000267,CLI-00062,SES-00000497,add_to_cart,2024-04-14 00:03:30,PROD-0044,desktop,Colombia,89.0,analytics@retailtech.co,público
EVT-0000268,CLI-00282,SES-00000832,remove_from_cart,2024-10-27 23:49:35,PROD-0022,mobile,Colombia,419.0,analytics@retailtech.co,público
EVT-0000269,,SES-00001865,add_to_cart,2024-11-12 12:26:46,PROD-0047,tablet,Perú,221.0,analytics@retailtech.co,público
EVT-0000270,,SES-00001553,search,2024-08-07 20:23:29,,tablet,Colombia,2.0,analytics@retailtech.co,público
EVT-0000271,CLI-00011,SES-00001661,search,2023-01-15 06:43:47,,desktop,Colombia,541.0,analytics@retailtech.co,público
EVT-0000273,CLI-00121,SES-00000556,page_view,2024-12-24 01:36:56,,tablet,Colombia,446.0,analytics@retailtech.co,público
EVT-0000274,CLI-00210,SES-00001261,remove_from_cart,2024-05-18 23:19:34,PROD-0023,mobile,Colombia,294.0,analytics@retailtech.co,público
EVT-0000275,CLI-00227,SES-00000965,page_view,2024-11-20 08:51:21,,mobile,Colombia,523.0,analytics@retailtech.co,público
EVT-0000276,CLI-00139,SES-00001183,search,2023-06-14 16:06:28,,mobile,Colombia,42.0,analytics@retailtech.co,público
EVT-0000277,,SES-00000381,page_view,2023-07-18 09:21:48,,mobile,Ecuador,232.0,analytics@retailtech.co,público
EVT-0000278,CLI-00131,SES-00001952,search,2023-03-01 06:08:54,,mobile,Argentina,11.0,analytics@retailtech.co,público
EVT-0000280,CLI-00176,SES-00000305,page_view,2024-01-26 07:21:05,,mobile,Colombia,377.0,analytics@retailtech.co,público
EVT-0000281,CLI-00247,SES-00001178,checkout,2023-05-06 04:21:45,,tablet,Ecuador,367.0,analytics@retailtech.co,público
EVT-0000282,CLI-00107,SES-00001009,page_view,2023-08-03 12:46:59,,mobile,Colombia,133.0,analytics@retailtech.co,público
EVT-0000283,CLI-00267,SES-00000287,page_view,2023-06-03 17:22:44,,desktop,Colombia,346.0,analytics@retailtech.co,público
EVT-0000284,,SES-00000966,page_view,2024-08-16 06:06:02,,tablet,México,8.0,analytics@retailtech.co,público
EVT-0000285,,SES-00001917,page_view,2024-07-10 22:37:19,,desktop,Colombia,274.0,analytics@retailtech.co,público
EVT-0000286,CLI-00064,SES-00001818,add_to_cart,2023-07-22 06:14:56,PROD-0069,tablet,Colombia,409.0,analytics@retailtech.co,público
EVT-0000287,CLI-00281,SES-00000552,add_to_cart,2024-10-11 02:08:23,PROD-0002,mobile,Colombia,537.0,analytics@retailtech.co,público
EVT-0000288,CLI-00059,SES-00000863,search,2024-12-28 20:40:23,,tablet,México,396.0,analytics@retailtech.co,público
EVT-0000289,CLI-00155,SES-00001416,checkout,2023-10-30 11:54:45,,desktop,Colombia,553.0,analytics@retailtech.co,público
EVT-0000290,,SES-00000662,page_view,2023-08-16 14:39:42,,desktop,México,462.0,analytics@retailtech.co,público
EVT-0000291,CLI-00186,SES-00001487,add_to_cart,2023-07-22 20:38:27,PROD-0034,desktop,Colombia,586.0,analytics@retailtech.co,público
EVT-0000292,CLI-00240,SES-00001767,remove_from_cart,2023-02-08 07:38:29,PROD-0067,desktop,México,382.0,analytics@retailtech.co,público
EVT-0000293,CLI-00192,SES-00001689,checkout,2023-01-24 07:10:06,,tablet,Colombia,372.0,analytics@retailtech.co,público
EVT-0000294,,SES-00000812,search,2023-03-24 21:43:46,,mobile,Colombia,537.0,analytics@retailtech.co,público
EVT-0000295,,SES-00000610,add_to_cart,2024-02-19 20:42:49,PROD-0029,mobile,Colombia,305.0,analytics@retailtech.co,público
EVT-0000296,CLI-00073,SES-00001484,add_to_cart,2024-08-04 18:43:34,PROD-0046,tablet,Colombia,237.0,analytics@retailtech.co,público
EVT-0000297,,SES-00000346,search,2024-06-24 10:11:19,,desktop,Colombia,411.0,analytics@retailtech.co,público
EVT-0000298,,SES-00000467,add_to_cart,2023-09-05 21:28:18,PROD-0054,tablet,México,296.0,analytics@retailtech.co,público
EVT-0000299,CLI-00147,SES-00000892,search,2023-01-08 06:35:36,,tablet,México,482.0,analytics@retailtech.co,público
EVT-0000300,,SES-00001746,page_view,2023-03-01 16:31:13,,desktop,Colombia,479.0,analytics@retailtech.co,público
EVT-0000301,,SES-00000344,checkout,2023-07-28 12:42:24,,mobile,México,473.0,analytics@retailtech.co,público
EVT-0000302,,SES-00000584,remove_from_cart,2023-07-29 23:45:52,PROD-0027,tablet,Colombia,67.0,analytics@retailtech.co,público
EVT-0000303,CLI-00298,SES-00001236,page_view,2024-03-12 21:25:00,,desktop,Colombia,406.0,analytics@retailtech.co,público
EVT-0000304,CLI-00079,SES-00000624,search,2023-01-24 23:28:13,,mobile,Chile,585.0,analytics@retailtech.co,público
EVT-0000305,CLI-00183,SES-00000188,add_to_cart,2024-10-05 22:12:42,PROD-0036,mobile,Ecuador,24.0,analytics@retailtech.co,público
EVT-0000306,CLI-00150,SES-00001308,remove_from_cart,2024-09-05 06:31:06,PROD-0047,tablet,Colombia,503.0,analytics@retailtech.co,público
EVT-0000307,CLI-00295,SES-00001873,purchase,2023-09-10 22:17:26,PROD-0033,mobile,Chile,240.0,analytics@retailtech.co,público
EVT-0000308,CLI-00167,SES-00001933,page_view,2024-07-06 14:49:35,,tablet,Colombia,448.0,analytics@retailtech.co,público
EVT-0000309,CLI-00156,SES-00000907,checkout,2023-12-20 02:35:12,,desktop,Colombia,553.0,analytics@retailtech.co,público
EVT-0000310,,SES-00000089,page_view,2024-05-29 07:28:17,,tablet,Chile,220.0,analytics@retailtech.co,público
EVT-0000311,CLI-00030,SES-00000093,page_view,2024-05-30 01:25:10,,tablet,Perú,400.0,analytics@retailtech.co,público
EVT-0000312,CLI-00085,SES-00000456,page_view,2023-10-15 12:51:38,,mobile,Chile,258.0,analytics@retailtech.co,público
EVT-0000313,,SES-00001680,page_view,2024-06-25 12:38:21,,desktop,México,241.0,analytics@retailtech.co,público
EVT-0000314,CLI-00024,SES-00001778,page_view,2024-05-31 14:04:00,,mobile,Colombia,438.0,analytics@retailtech.co,público
EVT-0000315,,SES-00000532,search,2023-01-01 09:37:51,,mobile,Colombia,597.0,analytics@retailtech.co,público
EVT-0000317,CLI-00161,SES-00001616,remove_from_cart,2023-09-01 23:36:52,PROD-0071,mobile,México,72.0,analytics@retailtech.co,público
EVT-0000318,,SES-00000620,checkout,2024-10-15 18:57:40,,desktop,Colombia,221.0,analytics@retailtech.co,público
EVT-0000319,CLI-00206,SES-00001669,page_view,2023-08-10 11:08:54,,desktop,Colombia,1.0,analytics@retailtech.co,público
EVT-0000320,CLI-00247,SES-00001063,page_view,2023-01-27 05:37:21,,desktop,Colombia,32.0,analytics@retailtech.co,público
EVT-0000321,CLI-00239,SES-00001110,page_view,2023-03-12 05:54:18,,desktop,Argentina,395.0,analytics@retailtech.co,público
EVT-0000322,CLI-00297,SES-00001871,page_view,2024-10-31 02:38:18,,mobile,México,38.0,analytics@retailtech.co,público
EVT-0000323,,SES-00000456,purchase,2023-12-31 10:07:36,PROD-0076,tablet,Colombia,514.0,analytics@retailtech.co,público
EVT-0000324,CLI-00275,SES-00000638,page_view,2024-03-19 21:31:04,,tablet,Argentina,209.0,analytics@retailtech.co,público
EVT-0000325,CLI-00286,SES-00000036,remove_from_cart,2024-12-25 05:48:53,PROD-0047,mobile,Argentina,433.0,analytics@retailtech.co,público
EVT-0000326,,SES-00001562,page_view,2023-03-27 04:37:14,,desktop,Colombia,139.0,analytics@retailtech.co,público
EVT-0000327,CLI-00136,SES-00000107,page_view,2023-02-13 18:55:55,,desktop,Colombia,483.0,analytics@retailtech.co,público
EVT-0000328,CLI-00080,SES-00000523,checkout,2024-05-22 11:33:35,,tablet,Colombia,70.0,analytics@retailtech.co,público
EVT-0000329,CLI-00068,SES-00001331,checkout,2024-12-08 05:57:26,,desktop,Argentina,380.0,analytics@retailtech.co,público
EVT-0000330,CLI-00087,SES-00001136,page_view,2023-03-17 13:20:31,,mobile,Colombia,556.0,analytics@retailtech.co,público
EVT-0000331,,SES-00001792,add_to_cart,2023-03-25 03:42:46,PROD-0030,tablet,México,227.0,analytics@retailtech.co,público
EVT-0000332,CLI-00261,SES-00001190,checkout,2023-07-20 01:11:20,,tablet,Argentina,155.0,analytics@retailtech.co,público
EVT-0000333,CLI-00175,SES-00001348,add_to_cart,2023-08-15 03:50:18,PROD-0072,tablet,Colombia,108.0,analytics@retailtech.co,público
EVT-0000334,CLI-00293,SES-00001762,checkout,2023-01-21 18:45:24,,tablet,Colombia,32.0,analytics@retailtech.co,público
EVT-0000335,,SES-00000445,page_view,2023-12-19 05:05:04,,mobile,Colombia,281.0,analytics@retailtech.co,público
EVT-0000336,CLI-00130,SES-00001631,page_view,2023-04-16 22:56:35,,mobile,Perú,78.0,analytics@retailtech.co,público
EVT-0000337,,SES-00001587,page_view,2024-12-09 19:31:58,,tablet,Perú,578.0,analytics@retailtech.co,público
EVT-0000338,CLI-00016,SES-00001210,purchase,2023-11-30 08:17:36,PROD-0002,tablet,Chile,514.0,analytics@retailtech.co,público
EVT-0000339,CLI-00234,SES-00000816,page_view,2023-02-05 13:52:08,,mobile,Colombia,560.0,analytics@retailtech.co,público
EVT-0000340,CLI-00073,SES-00000161,add_to_cart,2023-12-23 18:41:02,PROD-0036,mobile,Colombia,17.0,analytics@retailtech.co,público
EVT-0000341,CLI-00227,SES-00000648,remove_from_cart,2023-10-25 19:22:29,PROD-0023,desktop,México,295.0,analytics@retailtech.co,público
EVT-0000342,CLI-00177,SES-00000197,page_view,2024-04-10 12:48:24,,mobile,Argentina,508.0,analytics@retailtech.co,público
EVT-0000343,,SES-00001824,remove_from_cart,2023-05-23 16:40:25,PROD-0049,tablet,Colombia,138.0,analytics@retailtech.co,público
EVT-0000344,CLI-00199,SES-00001554,page_view,2024-12-03 12:08:38,,mobile,Colombia,554.0,analytics@retailtech.co,público
EVT-0000345,,SES-00000554,add_to_cart,2024-02-13 13:00:49,PROD-0017,mobile,Perú,423.0,analytics@retailtech.co,público
EVT-0000346,CLI-00194,SES-00001020,page_view,2024-05-09 20:02:07,,tablet,Colombia,46.0,analytics@retailtech.co,público
EVT-0000347,CLI-00255,SES-00000178,remove_from_cart,2023-06-11 02:57:23,PROD-0027,tablet,Argentina,281.0,analytics@retailtech.co,público
EVT-0000348,CLI-00200,SES-00001068,purchase,2023-07-03 06:21:09,PROD-0001,mobile,México,317.0,analytics@retailtech.co,público
EVT-0000349,CLI-00056,SES-00001740,search,2024-09-06 12:56:04,,desktop,Colombia,369.0,analytics@retailtech.co,público
EVT-0000350,,SES-00001055,checkout,2023-08-22 10:12:49,,mobile,Colombia,338.0,analytics@retailtech.co,público
EVT-0000352,CLI-00133,SES-00001486,purchase,2023-03-29 04:58:56,PROD-0029,desktop,Chile,77.0,analytics@retailtech.co,público
EVT-0000353,CLI-00249,SES-00001423,add_to_cart,2023-10-15 00:51:57,PROD-0034,desktop,México,494.0,analytics@retailtech.co,público
EVT-0000354,CLI-00024,SES-00000198,checkout,2024-08-28 17:09:44,,desktop,Colombia,234.0,analytics@retailtech.co,público
EVT-0000356,CLI-00084,SES-00000949,remove_from_cart,2024-11-28 18:24:09,PROD-0045,tablet,Chile,446.0,analytics@retailtech.co,público
EVT-0000357,CLI-00232,SES-00001776,remove_from_cart,2023-08-11 21:21:23,PROD-0045,desktop,Colombia,308.0,analytics@retailtech.co,público
EVT-0000358,,SES-00001012,checkout,2024-05-29 16:34:09,,tablet,Colombia,191.0,analytics@retailtech.co,público
EVT-0000359,CLI-00035,SES-00001392,purchase,2023-05-12 20:20:12,PROD-0068,tablet,Chile,340.0,analytics@retailtech.co,público
EVT-0000360,CLI-00284,SES-00000383,checkout,2023-02-17 07:16:21,,tablet,Ecuador,269.0,analytics@retailtech.co,público
EVT-0000361,CLI-00194,SES-00001091,checkout,2024-03-27 12:30:27,,desktop,Colombia,307.0,analytics@retailtech.co,público
EVT-0000362,CLI-00041,SES-00000265,checkout,2023-11-25 22:44:52,,desktop,México,74.0,analytics@retailtech.co,público
EVT-0000363,CLI-00185,SES-00000761,add_to_cart,2024-12-01 06:45:58,PROD-0014,tablet,Colombia,36.0,analytics@retailtech.co,público
EVT-0000364,CLI-00132,SES-00000540,checkout,2024-05-07 09:45:57,,desktop,Colombia,16.0,analytics@retailtech.co,público
EVT-0000365,,SES-00001615,page_view,2024-02-01 02:17:59,,tablet,Colombia,473.0,analytics@retailtech.co,público
EVT-0000366,,SES-00001742,add_to_cart,2023-11-16 08:59:13,PROD-0079,mobile,Colombia,372.0,analytics@retailtech.co,público
EVT-0000367,CLI-00298,SES-00001275,remove_from_cart,2023-08-21 07:52:15,PROD-0022,mobile,Perú,95.0,analytics@retailtech.co,público
EVT-0000368,CLI-00155,SES-00000618,page_view,2023-01-26 01:47:13,,tablet,Colombia,556.0,analytics@retailtech.co,público
EVT-0000369,CLI-00036,SES-00001073,checkout,2024-12-18 11:52:35,,tablet,Colombia,525.0,analytics@retailtech.co,público
EVT-0000370,CLI-00067,SES-00001173,page_view,2024-02-18 01:45:59,,tablet,Colombia,223.0,analytics@retailtech.co,público
EVT-0000371,CLI-00252,SES-00001777,remove_from_cart,2024-04-12 13:58:14,PROD-0075,desktop,Argentina,121.0,analytics@retailtech.co,público
EVT-0000372,CLI-00165,SES-00000084,page_view,2023-06-14 05:11:14,,mobile,Colombia,121.0,analytics@retailtech.co,público
EVT-0000373,CLI-00269,SES-00000812,page_view,2023-11-16 23:56:47,,tablet,Colombia,509.0,analytics@retailtech.co,público
EVT-0000375,,SES-00000247,remove_from_cart,2024-04-05 12:45:08,PROD-0020,desktop,Chile,131.0,analytics@retailtech.co,público
EVT-0000376,,SES-00001772,purchase,2023-05-04 18:53:59,PROD-0054,tablet,Colombia,268.0,analytics@retailtech.co,público
EVT-0000377,CLI-00111,SES-00001742,add_to_cart,2024-03-26 04:27:16,PROD-0026,desktop,Argentina,369.0,analytics@retailtech.co,público
EVT-0000378,CLI-00019,SES-00001352,remove_from_cart,2024-10-21 18:53:27,PROD-0052,mobile,Colombia,361.0,analytics@retailtech.co,público
EVT-0000379,,SES-00000697,remove_from_cart,2023-08-26 03:11:12,PROD-0027,tablet,Chile,576.0,analytics@retailtech.co,público
EVT-0000381,CLI-00046,SES-00001450,search,2024-02-03 23:15:29,,desktop,Colombia,231.0,analytics@retailtech.co,público
EVT-0000382,,SES-00001187,add_to_cart,2024-01-21 08:40:33,PROD-0044,mobile,Argentina,566.0,analytics@retailtech.co,público
EVT-0000383,CLI-00086,SES-00000506,page_view,2024-10-02 22:23:36,,mobile,Colombia,107.0,analytics@retailtech.co,público
EVT-0000384,CLI-00173,SES-00001002,add_to_cart,2023-08-02 13:12:58,PROD-0023,mobile,Colombia,488.0,analytics@retailtech.co,público
EVT-0000385,CLI-00287,SES-00000428,search,2024-05-14 11:36:13,,mobile,Colombia,75.0,analytics@retailtech.co,público
EVT-0000386,CLI-00285,SES-00001122,page_view,2024-08-21 11:14:49,,tablet,Colombia,443.0,analytics@retailtech.co,público
EVT-0000387,CLI-00007,SES-00001740,add_to_cart,2024-05-18 04:12:12,PROD-0063,mobile,Colombia,34.0,analytics@retailtech.co,público
